发送日期,发送时间,发送年份,时间位置,出现时间秒,弹幕内容,用户ID,弹幕颜色,颜色代码,弹幕模式,字体大小,弹幕长度
2025/8/31,21:22:37,2025,17:43,1063.24,你怎么不说说你姐姐为什么不在了？,4dc2ef8a...,白色,#FFFFFF,顶部弹幕,正常,16
2025/8/31,20:45:51,2025,5:08,308.88,5,92819b0c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/31,19:22:38,2025,6:53,413.77,\,f0d97f5...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/31,18:25:57,2025,7:36,456.03,5,e6af831f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/31,18:21:37,2025,3:15,195.95,5,e6af831f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/31,12:13:32,2025,3:19,199.4,5,2b3562de...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/30,23:33:54,2025,7:36,456.63,5,13ac9ec5...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/30,23:29:29,2025,5:08,308.56,5,13ac9ec5...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/30,23:27:29,2025,3:12,192.73,5,13ac9ec5...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/30,18:37:53,2025,3:16,196.64,5,7b1de35a...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/30,15:24:50,2025,8:55,535.54,甘露寺铁t到,688768ac...,深红色,#E70012,顶部弹幕,正常,6
2025/8/30,15:10:05,2025,7:38,458.37,5,55e899c5...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/30,15:05:54,2025,3:14,194.45,5,55e899c5...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/30,14:32:14,2025,3:12,192.95,5,dc1d5151...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/30,13:29:22,2025,5:08,308.15,5,8a219212...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/30,13:27:30,2025,3:16,196.4,5,8a219212...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/30,11:59:20,2025,5:09,309.36,5,b286af9c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/30,9:35:48,2025,3:16,196.04,5,b7c98c1d...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/30,9:34:54,2025,10:40,640.95,窝窝头？,9f777579...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/30,0:20:46,2025,18:05,1085.3,？炸油条呢,68876557...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/29,21:19:17,2025,5:03,303.48,5,4ccaf230...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/29,21:15:12,2025,3:13,193.61,5,4ccaf230...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/29,20:01:51,2025,5:08,308.88,5,781f70c4...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/29,17:43:08,2025,10:32,632.7,燕窝不是内种窝窝头吗？,fa2c0f2f...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/29,12:27:20,2025,5:08,308.75,5,696b2e33...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/29,12:27:12,2025,5:07,307.05,5,99f7b04a...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/29,11:34:15,2025,7:32,452.39,5,8774cc4c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/29,0:01:50,2025,7:30,450.44,5,54c14bb8...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/29,0:00:32,2025,5:04,304.5,5,54c14bb8...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/28,23:59:24,2025,3:13,193.6,5,54c14bb8...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/28,21:52:29,2025,3:16,196.06,5,ada7c7ec...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/28,21:26:50,2025,7:31,451,5,f711b27b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/28,21:22:51,2025,5:02,302.93,5,f711b27b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/28,21:20:22,2025,3:14,194.34,5,f711b27b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/28,19:17:09,2025,18:08,1088.58,-,e361d728...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/28,16:18:21,2025,9:11,551.07,铁T救火名场面,24211e41...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/28,12:03:11,2025,7:36,456.78,5,99f656bb...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/27,21:46:08,2025,3:14,194.56,5,410ad37a...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/27,21:06:41,2025,3:12,192.41,5,b6815f23...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/27,18:49:26,2025,12:07,727.78,汉尼拔,47505564...,白色,#FFFFFF,顶部弹幕,正常,3
2025/8/27,16:31:14,2025,2:36,156.5,苏妃马上去加清油了哈哈哈哈,71be3463...,白色,#FFFFFF,滚动弹幕,正常,13
2025/8/27,12:38:49,2025,7:39,459.28,5,6a56b35e...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/26,19:57:40,2025,3:13,193.25,5,b302285a...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/26,18:41:04,2025,8:06,486.22,.,a59b9e39...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/26,12:18:45,2025,3:48,228.4,换什么自行车？,3ce63bb4...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/26,3:36:43,2025,5:03,303.03,5,a1a87bd...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/26,3:34:52,2025,3:16,196.59,5,a1a87bd...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/26,2:32:18,2025,5:03,303.74,5,c3543ab8...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/26,0:49:42,2025,3:12,192.71,5,f046869c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/26,0:02:56,2025,16:16,976.4,脑子啊,9ce1b235...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/25,23:37:05,2025,11:12,672.82,谁问你了，真讨厌这个小鸟,b3c70d7...,白色,#FFFFFF,滚动弹幕,正常,12
2025/8/25,22:55:25,2025,2:54,174.14,甄嬛演技不如孙俪,8162657c...,白色,#FFFFFF,滚动弹幕,正常,8
2025/8/25,20:23:58,2025,3:16,196.43,5,d55308a2...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/25,19:24:18,2025,3:13,193.9,5,81294568...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/25,15:29:40,2025,5:02,302.72,5,6f8d7ac8...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/25,15:27:49,2025,3:12,192.05,5,6f8d7ac8...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/25,14:58:37,2025,3:15,195.31,5,84bc0330...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/25,13:29:47,2025,5:04,304.05,5,f0001307...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/25,11:12:54,2025,5:23,323.97,想不出来，笑死,5ab0d85d...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/25,10:09:18,2025,17:56,1076.17,没有这个妹妹，他根本就不会认识纯元，你先娶的人家又背信弃义，要脸吗？,342beab1...,白色,#FFFFFF,滚动弹幕,正常,34
2025/8/25,9:50:07,2025,3:13,193.22,茶香四溢，我见犹怜，太美了太美了,342beab1...,白色,#FFFFFF,滚动弹幕,正常,16
2025/8/25,9:04:08,2025,7:38,458.5,5,bb062000...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/25,2:05:57,2025,7:26,446.44,我超！元！,b36fbc17...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/24,21:15:05,2025,3:15,195.76,5,861ec945...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/24,20:28:04,2025,3:18,198.42,5,47f7f040...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/24,19:53:26,2025,3:11,191.99,5,1aff33c9...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/24,13:18:27,2025,3:18,198.35,5,5bb6def0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/24,12:16:25,2025,5:07,307.35,5,f2070e8b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/24,12:14:31,2025,3:14,194.47,5,f2070e8b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/23,23:41:23,2025,16:54,1014.52,小叶子：无比恶心,3470fc26...,其他颜色,#FFFF00,顶部弹幕,正常,8
2025/8/23,19:53:48,2025,3:17,197.94,5,e6f2063a...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/23,18:49:50,2025,3:12,192.57,5,f9eebccb...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/23,17:19:44,2025,5:02,302.33,5,ecccf5ac...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/23,17:17:55,2025,3:13,193.17,5,ecccf5ac...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/23,13:58:26,2025,15:45,945.47,缺少污点证人保护机制,e2dfba5a...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/23,13:15:02,2025,12:39,759.83,可以写字啊,7a2369cf...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/23,11:30:19,2025,1:40,100.06,给华妃喝的打胎药说不定皇后也参与了,19a446fb...,白色,#FFFFFF,滚动弹幕,正常,17
2025/8/23,9:47:18,2025,6:52,412.53,祺贵人：今天不打算活了,9f6ec776...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/22,18:46:27,2025,8:58,538.04,好家伙 老陈演技可以的,162989e8...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/22,12:40:55,2025,3:15,195.87,5,79b99fc7...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/22,0:22:19,2025,4:08,248.17,哈哈哈哈哈哈哈哈哈,838786ff...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/22,0:14:14,2025,0:11,11.07,谁懂正在吃乌江的我的心,838786ff...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/21,20:45:57,2025,7:32,452.13,5,bb10a7bf...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/21,20:43:19,2025,3:12,192.54,5,bb10a7bf...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/21,20:23:47,2025,7:33,453.73,皇帝这个出生,308b2432...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/21,13:53:12,2025,5:05,305.69,5,48ead4a9...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/21,12:35:38,2025,1:10,70.21,这个表情绝了，又茶又可怜,f4ff0dfe...,白色,#FFFFFF,滚动弹幕,正常,12
2025/8/20,18:00:26,2025,7:33,453.04,5,3e1078d0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/20,17:58:13,2025,5:06,306.9,5,3e1078d0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/20,17:56:47,2025,3:12,192.88,5,3e1078d0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/20,11:11:09,2025,3:19,199.89,5,a4f26279...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/20,8:58:11,2025,5:13,313.45,但是万一温太医和六蛋的血型一样，不就融了吗,4f820e9a...,白色,#FFFFFF,滚动弹幕,正常,21
2025/8/19,21:01:18,2025,7:38,458.53,胖橘是干啥来了，看美女来了,9a73d42e...,白色,#FFFFFF,滚动弹幕,正常,13
2025/8/19,10:11:05,2025,3:19,199.88,5,3cedda79...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/18,7:57:31,2025,7:32,452.79,5,73181bb1...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/18,5:22:22,2025,5:04,304.63,5,9f677243...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/18,0:52:43,2025,18:40,1120.83,这不是应该杖毙吗,ed09bc4...,白色,#FFFFFF,滚动弹幕,正常,8
2025/8/18,0:22:31,2025,3:13,193.66,你不知道那里得罪了？,d4bc4171...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/17,22:12:44,2025,4:41,281.73,前面的，麝香活血易引发流产确实没问题啊，你读过书吗,bb05e192...,白色,#FFFFFF,滚动弹幕,正常,25
2025/8/17,19:15:06,2025,5:02,302.28,5,be5d54f2...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/17,17:47:06,2025,5:09,309.39,5,be557785...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/17,12:47:08,2025,7:36,456.42,5,509cb882...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/16,20:55:36,2025,5:02,302.85,5,218a602f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/16,19:00:55,2025,4:42,282.9,皇上那会儿怎么不直接用自己的血呢，这也太无语了哈,d3172556...,白色,#FFFFFF,滚动弹幕,正常,24
2025/8/16,18:29:34,2025,9:00,540.28,玉娆是纯元+华妃,99b213d0...,白色,#FFFFFF,滚动弹幕,正常,8
2025/8/16,18:20:02,2025,3:20,200.05,5,11d4d002...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/16,15:29:09,2025,18:22,1102.06,皇上居然不喜欢甘露寺铁T，这不比小叶子拽，既不行礼也不跪,2f9b3499...,白色,#FFFFFF,滚动弹幕,正常,28
2025/8/16,3:47:46,2025,16:55,1015.85,臭不要脸,d2fc90b5...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/16,2:38:41,2025,9:08,548.38,LGBTQ2发力,1e364db2...,白色,#FFFFFF,滚动弹幕,正常,8
2025/8/16,2:31:30,2025,16:09,969.36,怎么是鄂敏，鄂敏后面不是还是乾隆的亲信吗,d7b17503...,白色,#FFFFFF,滚动弹幕,正常,20
2025/8/15,19:08:22,2025,17:53,1073.46,纯元牌不管用了哈哈哈,c3fe8...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/15,19:02:16,2025,12:53,773.25,solo起来！,c3fe8...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/15,18:52:22,2025,12:12,732.65,安小鸟死了,cac279e3...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/15,12:50:39,2025,3:12,192.03,5,9a730d06...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/15,12:27:10,2025,7:33,453.06,5,887cea34...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/15,12:17:54,2025,7:33,453.38,5,8c4e54db...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/14,22:46:11,2025,7:38,458.35,5,1484d779...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/14,20:40:14,2025,7:37,457.1,5,ea3cd0b2...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/14,20:35:34,2025,12:49,769.9,solo起来！,33831e7a...,其他颜色,#002E72,顶部弹幕,正常,7
2025/8/14,20:35:17,2025,12:49,769.9,solo起来！,33831e7a...,其他颜色,#683A7B,顶部弹幕,正常,7
2025/8/14,14:50:50,2025,14:59,899.29,皇帝还是拽妃来当吧,a4ee585a...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/14,14:41:13,2025,7:35,455.64,玉娆和淳儿一个配音演员,a4ee585a...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/14,14:10:42,2025,7:38,458.6,5,2c6ccd21...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/14,13:23:26,2025,7:39,459.73,5,1bb0caca...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/14,13:17:03,2025,3:12,192.41,5,1d3fd19c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/14,13:13:56,2025,7:33,453.79,5,74a4b58c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/14,13:11:30,2025,5:07,307.46,5,74a4b58c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/14,12:13:44,2025,16:46,1006.51,无计可施了,a4f22f77...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/14,12:03:50,2025,7:05,425.93,铁T救火,a4f22f77...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/14,11:00:36,2025,7:33,453.52,5,e20810a4...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/14,5:06:51,2025,7:36,456.82,5,2d2fa993...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/14,5:02:08,2025,3:19,199.2,5,2d2fa993...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/13,23:47:39,2025,9:56,596.9,2321,b4887938...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/13,20:52:49,2025,7:35,455.38,5,d6aaf686...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/13,20:50:21,2025,5:07,307.21,5,d6aaf686...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/13,20:48:38,2025,3:19,199.38,5,d6aaf686...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/13,16:50:03,2025,3:18,198.76,5,fa195dfb...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/13,16:35:41,2025,3:13,193.13,5,24b2de57...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/13,14:39:28,2025,16:09,969.28,鳌拜参上,762d7a3f...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/13,12:52:13,2025,4:38,278.83,温太医和甄嬛哈哈哈,65e33b9b...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/13,10:26:11,2025,7:49,469.35,老色鬼,19a446fb...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/12,19:58:17,2025,13:00,780.62,SOLO起来,daa7c37...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/12,17:27:06,2025,13:12,792.47,一个个都不中用啊,bf4c93af...,白色,#FFFFFF,滚动弹幕,正常,8
2025/8/12,12:32:11,2025,7:32,452.73,5,99e8fc0c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/12,11:19:39,2025,3:19,199.14,5,5fe6aa80...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/11,21:17:09,2025,5:02,302.77,5,c139626c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/11,13:40:19,2025,5:07,307.64,5,779e5248...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/11,12:37:24,2025,10:57,657.8,甄嬛：老登你要不要猜当初我为什么会去那里受委屈呢,4bdf38d3...,浅绿色,#90C320,顶部弹幕,正常,24
2025/8/11,9:29:59,2025,16:48,1008.22,臣妾这个庶妹就想起了嫡姐,65c7d1e3...,白色,#FFFFFF,滚动弹幕,正常,12
2025/8/10,23:47:07,2025,5:06,306.11,5,f9da4908...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/10,22:39:06,2025,5:06,306.07,为什么刷5阿？,6ea7a574...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/10,21:50:19,2025,3:54,234.94,扎一下是扎扎两下都是扎，高低已经扎开了,99f34ab7...,白色,#FFFFFF,滚动弹幕,正常,19
2025/8/10,21:11:03,2025,7:34,454.16,5,987fd086...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/10,21:10:03,2025,5:14,314.94,就算皇上扎了 大伯侄子很可能也融,5c8bf63a...,白色,#FFFFFF,滚动弹幕,正常,16
2025/8/10,17:47:07,2025,16:04,964.77,我懂！唑比坦带来的幻觉,afb0a6f6...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/10,12:58:15,2025,3:07,187.24,vvv,8db34176...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/10,9:35:19,2025,5:01,302,5,4e680a41...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/10,9:33:42,2025,3:11,191.92,5,4e680a41...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/9,21:47:07,2025,7:33,453.73,5,4e35c7cf...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/9,21:38:43,2025,3:19,199.46,5,c93dd51f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/9,20:38:50,2025,7:33,453.33,5,91b3122a...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/9,20:29:11,2025,5:08,308.39,5,91b3122a...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/9,19:34:32,2025,2:24,144.87,+,3f1a570c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/9,16:46:28,2025,17:01,1021.1,不可能连累九族的，别忘了祺贵人可是瓜尔佳氏的,718ae0a2...,白色,#FFFFFF,滚动弹幕,正常,22
2025/8/9,14:23:13,2025,3:34,214.88,本宫百口莫辩,92a31c32...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/9,12:07:50,2025,3:24,204.05,5,3e91ee07...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/9,1:24:10,2025,7:35,455.5,5,e5d4b8e1...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/8,23:48:04,2025,5:08,308.57,5,8ac2a62e...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/8,12:15:54,2025,13:46,826.11,道德绑架别人是吧，说玢儿应该忍着挨揍的，祝你被家暴到死,9172b553...,白色,#FFFFFF,滚动弹幕,正常,27
2025/8/8,11:46:35,2025,7:37,457.71,5,a722b9bb...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/8,11:44:02,2025,5:04,304.92,5,a722b9bb...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/8,11:42:10,2025,3:12,192.46,5,a722b9bb...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/7,17:47:25,2025,7:32,452.46,5,1e0d5426...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/7,2:15:55,2025,7:36,456.67,5,d1a37944...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/7,2:13:21,2025,5:02,302.76,5,d1a37944...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/7,2:02:24,2025,5:09,309.68,5,6218e412...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,23:54:22,2025,14:48,888.49,这个时候宁王为啥帮熹贵妃来着？她不是还不知道吗,90517587...,白色,#FFFFFF,滚动弹幕,正常,23
2025/8/6,22:53:14,2025,7:34,455,5,25c370fc...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,22:50:47,2025,5:08,308.44,5,25c370fc...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,21:12:38,2025,5:02,302.83,5,8c3c5e6a...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,21:10:47,2025,3:12,192.53,5,8c3c5e6a...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,20:03:39,2025,0:04,4.53,d,9d5097e8...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,20:03:08,2025,7:31,451.9,5,f453bc37...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,19:59:47,2025,5:09,309.81,5,f453bc37...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,19:21:54,2025,7:35,455.98,5,d7d09026...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,19:13:59,2025,3:11,191.68,5,d7d09026...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,16:31:49,2025,7:31,451.48,5,9895c48f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,16:26:03,2025,3:12,192.85,5,393d71e5...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,16:22:31,2025,5:05,305.06,5,9895c48f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,15:26:23,2025,7:34,454.16,5,82b2bb72...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,15:12:06,2025,9:59,599.2,丸辣,190e45...,白色,#FFFFFF,滚动弹幕,正常,2
2025/8/6,11:57:42,2025,7:33,453.11,5,e626a875...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,11:54:10,2025,5:05,305.98,5,c409c8b1...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,11:45:16,2025,19:09,1149.4,不可能动皇后，皇帝不可能让后宫某个嫔妃一家独大,28e51829...,白色,#FFFFFF,滚动弹幕,正常,23
2025/8/6,0:49:24,2025,8:56,536.58,老登被钓成翘嘴 哈哈,70b47bd4...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/6,0:45:44,2025,7:39,459.58,5,abc51ec5...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/6,0:45:40,2025,5:03,303.19,5,ab35a752...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/5,20:54:25,2025,3:11,191.94,5,340577ac...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/5,20:44:16,2025,3:13,193.01,5,1aff33c9...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/5,19:43:01,2025,5:03,303.55,5,efc26db5...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/5,19:21:19,2025,5:06,306.29,5,ee3c966b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/5,14:57:25,2025,5:02,302.47,5,6a496a0c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/5,12:55:30,2025,7:36,456.52,5,a1ae56aa...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/5,12:53:19,2025,7:39,459,5,6eb48ebc...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/5,12:48:31,2025,5:08,308.98,5,6eb48ebc...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/5,10:09:47,2025,10:34,634.13,常有果子狸出没上人,e4744a7e...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/4,21:23:50,2025,7:33,453.24,5,2bfce23b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,20:56:44,2025,9:06,546.25,甘露寺铁t,102bdf74...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/4,20:50:32,2025,3:13,193.21,5,102bdf74...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,20:27:33,2025,5:04,304.76,5,804221a1...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,20:25:57,2025,3:12,192.56,5,804221a1...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,19:41:12,2025,3:19,199.47,5,8cc16094...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,19:14:37,2025,5:03,303.65,5,46a1bfec...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,18:00:10,2025,6:32,392.54,为什么搞成这个头像不直接放出来呀？怎么了吗？,e9e9e914...,白色,#FFFFFF,滚动弹幕,正常,22
2025/8/4,15:46:45,2025,3:12,192.51,5,223e503...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,15:41:34,2025,3:18,198.27,5,1e1c25e6...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,15:35:34,2025,7:37,457.89,5,bdf2677d...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,13:44:42,2025,16:24,984.13,脑子,845eacc3...,白色,#FFFFFF,滚动弹幕,正常,2
2025/8/4,12:00:08,2025,7:34,454.51,5,e973db80...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,11:39:19,2025,5:08,308.4,5,af9400ef...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,11:37:23,2025,3:12,192.51,5,af9400ef...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,11:28:15,2025,7:32,452.74,5,90dd05f0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,11:25:48,2025,5:06,306.88,5,90dd05f0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,11:23:53,2025,3:13,193.03,5,90dd05f0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,11:17:00,2025,6:00,360.39,甄嬛演技没孙俪好，哈哈哈,cc96c474...,白色,#FFFFFF,滚动弹幕,正常,12
